city,site,season,species,count,lat,long,days.active,utm_est,utm_nrt,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,city_site,Impervious,med_income,Pct_Units_Lead,PM2.5_Count,Average_PTSDF,Prox_Heavy_Traffic_Roadways,Average_PNPL,Average_RSEI_Concentrations,Average_PWDIS,Annual_Tons_Km2_Diesel_NOx,LEAD_PCT,PM25_PCT,HAZARD_PCT,TRAFFIC_PCT,PNPL_PCT,TOXIC_PCT,PWDIS_PCT,DIESEL_PCT,EXPOSURE,EFFECT,BURDEN,BURDEN_SCALED,BURDEN_PERCENTILE,pop_density
tawa,P-LCC,Spring19,Eastern gray squirrel,5,47.2329521179199,-122.39436340332,10,545843.298135552,5231229.63629334,0.00229423573272154,0,0,0,0.0398623458560367,0.0189274447949527,0,0.0260969314597075,0,0.0106108402638371,0,0,0,0.0108976197304273,0.0653857183825638,0,0.790077430455979,0.035847433323774,0,2.8425,3.82372622120256,43.5904789217092,103.874441191211,0.725025584024987,0.0610840263837109,0.0260969314597075,0.0106108402638371,0.0871809578434184,0.0977917981072555,0.108689417837683,0.855463148838543,tawa_P-LCC,18.3253012048193,72764.6701660156,295.0625,211.6875,238.6875,163.0625,21.5625,120.875,218.3125,206.6875,46,67,52,39,45,23,34,32,40.666666666666664,22.125,41.86111111111111,6.6475518306131445,44,729.052282094955
tawa,P-LCC,Winter19,Eastern gray squirrel,1,47.2329521179199,-122.39436340332,36,545843.298135552,5231229.63629334,0.00229423573272154,0,0,0,0.0398623458560367,0.0189274447949527,0,0.0260969314597075,0,0.0106108402638371,0,0,0,0.0108976197304273,0.0653857183825638,0,0.790077430455979,0.035847433323774,0,2.8425,3.82372622120256,43.5904789217092,103.874441191211,0.725025584024987,0.0610840263837109,0.0260969314597075,0.0106108402638371,0.0871809578434184,0.0977917981072555,0.108689417837683,0.855463148838543,tawa_P-LCC,18.3253012048193,72764.6701660156,295.0625,211.6875,238.6875,163.0625,21.5625,120.875,218.3125,206.6875,46,67,52,39,45,23,34,32,40.666666666666664,22.125,41.86111111111111,6.6475518306131445,44,729.052282094955
tawa,P-SCP2,Spring19,Eastern gray squirrel,15,47.2210693359375,-122.397392272949,24,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Spring20,Eastern gray squirrel,10,47.2210693359375,-122.397392272949,27,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Winter19,Eastern gray squirrel,10,47.2210693359375,-122.397392272949,35,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Summer19,Eastern gray squirrel,22,47.2210693359375,-122.397392272949,42,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Summer20,Eastern gray squirrel,11,47.2210693359375,-122.397392272949,36,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-SCP2,Fall19,Eastern gray squirrel,38,47.2210693359375,-122.397392272949,47,545624.225724854,5229907.32409903,0.0444508173214798,0,0,0,0.0516203039862346,0.0332664181244623,0,0.00458847146544307,0,0,0,0,0,0.00229423573272154,0,0.00143389733295096,0.862345856036708,0,0,4.32,3.1864385176688,47.2230188318516,90.5880302305112,0.400682115181692,0.129337539432177,0.00458847146544307,0,0.13392601089762,0.13392601089762,0.137654143963292,0.862345856036708,tawa_P-SCP2,19.9039839495557,55887.2400948661,162.28571428571428,213,171.07142857142858,127.14285714285714,15.214285714285714,283.42857142857144,216.92857142857144,221.78571428571428,16,69,39,23,40,54,33,38,53.666666666666664,16,46.44444444444443,7.375385972651079,58,885.153494698661
tawa,P-RT,Spring19,Eastern gray squirrel,7,47.2034492492676,-122.31005859375,35,552253.655991605,5228003.94981935,0,0,0,0,0.0114810562571757,0.00861079219288174,0,0,0,0.00172215843857635,0,0,0,0.0120551090700344,0.0889781859931114,0.00229621125143513,0.847014925373134,0.027841561423651,0,1.89,1.91350937619594,13.2988901645618,202.525179859257,0.575669703969558,0.0200918484500574,0,0.00172215843857635,0.0200918484500574,0.0218140068886338,0.0361653272101033,0.935993111366246,tawa_P-RT,20.3135228251507,65546.4079241071,154.64285714285714,141,283.57142857142856,80.64285714285714,6,67.85714285714286,249.71428571428572,142.85714285714286,14,37,58,10,17,15,37,20,24,15.75,26.5,4.208204675782973,17,983.834449768066
tawa,P-RT,Winter19,Eastern gray squirrel,45,47.2034492492676,-122.31005859375,35,552253.655991605,5228003.94981935,0,0,0,0,0.0114810562571757,0.00861079219288174,0,0,0,0.00172215843857635,0,0,0,0.0120551090700344,0.0889781859931114,0.00229621125143513,0.847014925373134,0.027841561423651,0,1.89,1.91350937619594,13.2988901645618,202.525179859257,0.575669703969558,0.0200918484500574,0,0.00172215843857635,0.0200918484500574,0.0218140068886338,0.0361653272101033,0.935993111366246,tawa_P-RT,20.3135228251507,65546.4079241071,154.64285714285714,141,283.57142857142856,80.64285714285714,6,67.85714285714286,249.71428571428572,142.85714285714286,14,37,58,10,17,15,37,20,24,15.75,26.5,4.208204675782973,17,983.834449768066
tawa,P-RT,Fall19,Eastern gray squirrel,21,47.2034492492676,-122.31005859375,38,552253.655991605,5228003.94981935,0,0,0,0,0.0114810562571757,0.00861079219288174,0,0,0,0.00172215843857635,0,0,0,0.0120551090700344,0.0889781859931114,0.00229621125143513,0.847014925373134,0.027841561423651,0,1.89,1.91350937619594,13.2988901645618,202.525179859257,0.575669703969558,0.0200918484500574,0,0.00172215843857635,0.0200918484500574,0.0218140068886338,0.0361653272101033,0.935993111366246,tawa_P-RT,20.3135228251507,65546.4079241071,154.64285714285714,141,283.57142857142856,80.64285714285714,6,67.85714285714286,249.71428571428572,142.85714285714286,14,37,58,10,17,15,37,20,24,15.75,26.5,4.208204675782973,17,983.834449768066
tawa,P-CCP,Spring19,Eastern gray squirrel,77,47.1814193725586,-122.320220947266,15,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Spring20,Eastern gray squirrel,71,47.1814193725586,-122.320220947266,27,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Winter19,Eastern gray squirrel,45,47.1814193725586,-122.320220947266,35,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Winter20,Eastern gray squirrel,42,47.1814193725586,-122.320220947266,36,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Summer19,Eastern gray squirrel,122,47.1814193725586,-122.320220947266,36,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Summer20,Eastern gray squirrel,309,47.1814193725586,-122.320220947266,46,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Fall19,Eastern gray squirrel,81,47.1814193725586,-122.320220947266,22,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-CCP,Fall20,Eastern gray squirrel,41,47.1814193725586,-122.320220947266,46,551505.309329268,5225549.02897244,0.0423947293039244,0,0,0,0.106273274133486,0.0615869378401604,0,0.00143225436837582,0,0.00200515611572615,0,0,0,0.0346605557146949,0.0157547980521341,0,0.735892294471498,0,0,7.09363636363636,3.50106623380757,42.8721474267163,139.23344696288,0.63700111849667,0.210254941277571,0.00143225436837582,0.00200515611572615,0.211687195645947,0.213692351761673,0.248352907476368,0.751647092523632,tawa_P-CCP,17.3894465156295,74010.6948242188,327.75,183.375,183.5,116.875,7,114.125,186.5,224.375,54,53,43,17,20,20,21,40,37.666666666666664,17.25,36.61111111111111,5.813850904278782,30,624.829422950745
tawa,P-WBC,Spring19,Eastern gray squirrel,94,47.1692008972168,-122.300270080566,35,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Spring20,Eastern gray squirrel,1,47.1692008972168,-122.300270080566,27,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Winter19,Eastern gray squirrel,130,47.1692008972168,-122.300270080566,35,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Winter20,Eastern gray squirrel,13,47.1692008972168,-122.300270080566,36,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Summer19,Eastern gray squirrel,50,47.1692008972168,-122.300270080566,36,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Fall19,Eastern gray squirrel,151,47.1692008972168,-122.300270080566,38,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WBC,Fall20,Eastern gray squirrel,1,47.1692008972168,-122.300270080566,46,553029.098398516,5224204.54873156,0.00229753015508329,0,0,0,0.00976450315910396,0.016082711085583,0,0,0,0.00143595634692705,0,0,0,0,0,0,0.967547386559448,0.00287191269385411,0,1.32428571428571,2.23370987299764,18.8588933563086,180.493720118159,0.152871696504392,0.0281447443997702,0,0.00143595634692705,0.0281447443997702,0.0295807007466973,0.0295807007466973,0.967547386559448,tawa_P-WBC,22.5312320916905,65529.248046875,312.5,173.57142857142858,156.14285714285714,5,8.214285714285714,132.78571428571428,258.42857142857144,129,49,52,32,1,23,27,39,19,32.666666666666664,17.875,33.69444444444444,5.3506837229819135,22,1387.79384286063
tawa,P-WWP,Spring19,Eastern gray squirrel,15,47.1728096008301,-122.276657104492,35,554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,tawa_P-WWP,17.4916857798165,66315.7194824219,166.5,143.75,184.1875,31.0625,8.3125,82.8125,204,374.5,18,38,44,4,24,16,29,67,40.333333333333336,14.375,36.47222222222222,5.791795324217027,29,1244.57767868042
tawa,P-WWP,Spring20,Eastern gray squirrel,1,47.1728096008301,-122.276657104492,19,554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,tawa_P-WWP,17.4916857798165,66315.7194824219,166.5,143.75,184.1875,31.0625,8.3125,82.8125,204,374.5,18,38,44,4,24,16,29,67,40.333333333333336,14.375,36.47222222222222,5.791795324217027,29,1244.57767868042
tawa,P-WWP,Winter19,Eastern gray squirrel,9,47.1728096008301,-122.276657104492,35,554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,tawa_P-WWP,17.4916857798165,66315.7194824219,166.5,143.75,184.1875,31.0625,8.3125,82.8125,204,374.5,18,38,44,4,24,16,29,67,40.333333333333336,14.375,36.47222222222222,5.791795324217027,29,1244.57767868042
tawa,P-WWP,Winter20,Eastern gray squirrel,6,47.1728096008301,-122.276657104492,10,554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,tawa_P-WWP,17.4916857798165,66315.7194824219,166.5,143.75,184.1875,31.0625,8.3125,82.8125,204,374.5,18,38,44,4,24,16,29,67,40.333333333333336,14.375,36.47222222222222,5.791795324217027,29,1244.57767868042
tawa,P-WWP,Summer19,Eastern gray squirrel,20,47.1728096008301,-122.276657104492,36,554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,tawa_P-WWP,17.4916857798165,66315.7194824219,166.5,143.75,184.1875,31.0625,8.3125,82.8125,204,374.5,18,38,44,4,24,16,29,67,40.333333333333336,14.375,36.47222222222222,5.791795324217027,29,1244.57767868042
tawa,P-WWP,Fall19,Eastern gray squirrel,59,47.1728096008301,-122.276657104492,38,554814.889821552,5224621.87910727,0.0549985677456316,0,0,0,0.043540532798625,0.14866800343741,0,0.00200515611572615,0,0.00229160698940132,0,0,0,0.0100257805786308,0.00143225436837582,0,0.737038097966199,0,0,9.13,2.86450873675165,43.1585983003915,101.928795980134,0.585026575123855,0.247207103981667,0.00200515611572615,0.00229160698940132,0.249212260097393,0.251503867086795,0.261529647665425,0.738470352334575,tawa_P-WWP,17.4916857798165,66315.7194824219,166.5,143.75,184.1875,31.0625,8.3125,82.8125,204,374.5,18,38,44,4,24,16,29,67,40.333333333333336,14.375,36.47222222222222,5.791795324217027,29,1244.57767868042
tawa,P-BLP,Spring19,Eastern gray squirrel,15,47.1616821289062,-122.282829284668,35,554358.515615656,5223380.98196469,0.0361653272101033,0,0,0,0.00545350172215844,0.0849598163030999,0,0.00143513203214696,0,0,0,0,0,0.00172215843857635,2.8702640642939e-4,0,0.860792192881745,0.00918484500574053,0,4.068,3.18918229365991,41.7145044010716,86.1164442811003,0.439408095652635,0.126578645235362,0.00143513203214696,0,0.128013777267509,0.128013777267509,0.129735935706085,0.861079219288175,tawa_P-BLP,19.8616929698709,60262.5228365385,206.76923076923077,147.76923076923077,108.6153846153846,28.23076923076923,10.76923076923077,149,135.76923076923077,401.38461538461536,32,40,25,2,32,30,14,69,46.333333333333336,12.875,39.47222222222222,6.2681958535509485,40,1289.65274282602
tawa,P-BLP,Spring20,Eastern gray squirrel,6,47.1616821289062,-122.282829284668,26,554358.515615656,5223380.98196469,0.0361653272101033,0,0,0,0.00545350172215844,0.0849598163030999,0,0.00143513203214696,0,0,0,0,0,0.00172215843857635,2.8702640642939e-4,0,0.860792192881745,0.00918484500574053,0,4.068,3.18918229365991,41.7145044010716,86.1164442811003,0.439408095652635,0.126578645235362,0.00143513203214696,0,0.128013777267509,0.128013777267509,0.129735935706085,0.861079219288175,tawa_P-BLP,19.8616929698709,60262.5228365385,206.76923076923077,147.76923076923077,108.6153846153846,28.23076923076923,10.76923076923077,149,135.76923076923077,401.38461538461536,32,40,25,2,32,30,14,69,46.333333333333336,12.875,39.47222222222222,6.2681958535509485,40,1289.65274282602
tawa,P-BLP,Winter19,Eastern gray squirrel,1,47.1616821289062,-122.282829284668,35,554358.515615656,5223380.98196469,0.0361653272101033,0,0,0,0.00545350172215844,0.0849598163030999,0,0.00143513203214696,0,0,0,0,0,0.00172215843857635,2.8702640642939e-4,0,0.860792192881745,0.00918484500574053,0,4.068,3.18918229365991,41.7145044010716,86.1164442811003,0.439408095652635,0.126578645235362,0.00143513203214696,0,0.128013777267509,0.128013777267509,0.129735935706085,0.861079219288175,tawa_P-BLP,19.8616929698709,60262.5228365385,206.76923076923077,147.76923076923077,108.6153846153846,28.23076923076923,10.76923076923077,149,135.76923076923077,401.38461538461536,32,40,25,2,32,30,14,69,46.333333333333336,12.875,39.47222222222222,6.2681958535509485,40,1289.65274282602
tawa,P-BLP,Winter20,Eastern gray squirrel,2,47.1616821289062,-122.282829284668,36,554358.515615656,5223380.98196469,0.0361653272101033,0,0,0,0.00545350172215844,0.0849598163030999,0,0.00143513203214696,0,0,0,0,0,0.00172215843857635,2.8702640642939e-4,0,0.860792192881745,0.00918484500574053,0,4.068,3.18918229365991,41.7145044010716,86.1164442811003,0.439408095652635,0.126578645235362,0.00143513203214696,0,0.128013777267509,0.128013777267509,0.129735935706085,0.861079219288175,tawa_P-BLP,19.8616929698709,60262.5228365385,206.76923076923077,147.76923076923077,108.6153846153846,28.23076923076923,10.76923076923077,149,135.76923076923077,401.38461538461536,32,40,25,2,32,30,14,69,46.333333333333336,12.875,39.47222222222222,6.2681958535509485,40,1289.65274282602
tawa,P-BLP,Summer19,Eastern gray squirrel,14,47.1616821289062,-122.282829284668,36,554358.515615656,5223380.98196469,0.0361653272101033,0,0,0,0.00545350172215844,0.0849598163030999,0,0.00143513203214696,0,0,0,0,0,0.00172215843857635,2.8702640642939e-4,0,0.860792192881745,0.00918484500574053,0,4.068,3.18918229365991,41.7145044010716,86.1164442811003,0.439408095652635,0.126578645235362,0.00143513203214696,0,0.128013777267509,0.128013777267509,0.129735935706085,0.861079219288175,tawa_P-BLP,19.8616929698709,60262.5228365385,206.76923076923077,147.76923076923077,108.6153846153846,28.23076923076923,10.76923076923077,149,135.76923076923077,401.38461538461536,32,40,25,2,32,30,14,69,46.333333333333336,12.875,39.47222222222222,6.2681958535509485,40,1289.65274282602
