site,N,shannon.di,simpson.di,inv.simpson.di,richness,evenness,city,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,LEAD_PCT,PM25_PCT,PTSDF_PCT,TRAFFIC_PCT,PNPL_PCT,TOXIC_PCT,PWDIS_PCT,OZONE_PCT,DIESEL_PCT,PRMP_PCT,EXPOSURE,RISK,BURDEN,BURDEN_SCALED,BURDEN_PERCENTILE
BRF1,7,1.0789922078775833,0.653061224489796,2.882352941176471,4,0.7783283537314115,sewa,0.00726866088901314,0,0,0,0.0162147050601062,0.00922560805143975,0,0.0103438635728264,0,0.0134190662566396,0,0,0,0.0958904109589041,0.0125803746155997,0.0757618115739447,0.74811294380766,0.0111825552138664,0,6.12,3.72751840462212,56.099151989563,119.115628718017,0.659534712947891,0.0327089740005591,0.0103438635728264,0.0134190662566396,0.0430528375733855,0.0564719038300252,0.228124126362874,0.76069331842326,0.550178029803508,0.421337201635237,0.516446503303058,1120.31274414062,59065.57421875,46.226863861084,sewa_BRF1,404.630401611328,0.448966652154922,5.27032279968262,234674.75,0.331727117300034,10776.34375,0.0540226623415947,22.1714859008789,1.23164892196655,51.1714897155762,34,40,56,71,52,64,55,19,57,56,45,24.75,46.5,7.5,53
DRP2,782,1.055397192282053,0.6226182455635428,2.6498366395410304,6,0.5890283882449638,sewa,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
HCN1,31,1.0114856011251054,0.5681581685744017,2.3156626506024094,5,0.628471339783057,sewa,0,0,0,0,0.0144324174299195,0.00943658062725507,0,0.00555092978073827,0,0.00249791840133222,0,0,0,0.0108243130724396,0,0.00749375520399667,0.852900360810436,0.0968637246738829,0,2.715,1.85030992691276,19.0581922472014,137.360679774998,0.512087570660738,0.0238689980571746,0.00555092978073827,0.00249791840133222,0.0294199278379128,0.0319178462392451,0.0502359145156814,0.852900360810436,0.264205669083718,0.162162162162162,0.304928179877132,843.696472167969,61698.06640625,65.3861236572266,sewa_HCN1,378.768341064453,0.590599179267883,10.3587408065796,216355.859375,0.611116945743561,15795.01953125,0.0035276566632092,16.4953022003174,1.39366972446442,50.2934112548828,31,67,67,67,65,67,53,15,50,58,49.75,27.625,51.5833333333333,8.31989247311828,63
DOS1,6,1.0114042647073518,0.6111111111111112,2.571428571428571,4,0.7295739585136225,sewa,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
IRP1,511,0.9919775463834115,0.5781074674193191,2.370271864929878,5,0.6163503038667413,sewa,0.0169256381798002,0,0,0,0.00221975582685905,0.0346836847946726,0,0.0013873473917869,0,0,0,0,0,0.00499445061043285,0,0.00471698113207547,0.907047724750278,0.0280244173140955,0,2.6325,2.46639536317672,26.267110617832,80.6705851807515,0.366213899034523,0.0538290788013319,0.0013873473917869,0,0.0552164261931188,0.0552164261931188,0.0649278579356271,0.907047724750278,0.777939042089985,0.508642301095131,0.5995804710262,2392.12036132812,131548.046875,42.1786499023438,sewa_IRP1,502.174499511719,0.450740844011307,1.02703893184662,85297.265625,0.0732424408197403,3786.73120117188,3.76666466763709e-5,4.51454877853394,0.135660201311111,47.1795845031738,47,43,19,27,15,52,31,7,17,15,29.75,12,27.8333333333333,4.48924731182796,19
JBP1,137,0.9907412712691765,0.47972720976077565,1.9220686123911928,7,0.5091402970225294,sewa,0.0152608213096559,0,0,0,0.0882352941176471,0.0357935627081021,0,0.00499445061043285,0,0.00166481687014428,0,0,0,0.0815760266370699,0.00554938956714761,0.0013873473917869,0.729467258601554,0.0360710321864595,0,4.640625,4.93279072635343,68.1650018497965,87.4730697086622,0.716277208081371,0.139289678135405,0.00499445061043285,0.00166481687014428,0.144284128745838,0.145948945615982,0.228912319644839,0.735016648168701,0.855842785544711,0.657214455288842,0.662095095062286,1637.70617675781,134804.484375,30.1078224182129,sewa_JBP1,435.225891113281,0.436911106109619,1.74630010128021,209990.46875,0.0599999986588955,18145.111328125,3.04511631838977e-5,8.50245666503906,0.284368067979813,49.5427093505859,38,34,29,64,13,68,26,11,29,30,35.5,13.75,32.8333333333333,5.29569892473118,28
PHN1,208,0.990527660187082,0.5147466715976332,2.060779270267696,5,0.615449438921826,sewa,0.00556328233657858,0,0,0,0,0,0,0.0386648122392211,0,0,0,0,0,0,0,0.00166898470097357,0.954102920723227,0,0,2.475,1.85442744552619,17.060732498841,91.1339203004914,0.186252453481337,0.00556328233657858,0.0386648122392211,0,0.0442280945757997,0.0442280945757997,0.0458970792767733,0.954102920723227,0.497694030834102,0.168533403610489,0.501300648690283,4215.4912109375,111462.4375,61.7296104431152,sewa_PHN1,857.042541503906,0.444061040878296,8.24829959869385,88047.4609375,0.103112496435642,5936.1103515625,1.93612831935752e-5,20.8353939056396,0.970369040966034,48.8975410461426,65,36,64,29,21,58,23,10,55,51,39.75,25.125,43.25,6.9758064516129,47
TCC1,32,0.9162607129048043,0.537109375,2.160337552742616,4,0.6609423933345737,sewa,0.00471305794288883,0,0,0,0.021624618796784,0.0779040754089271,0,0,0,0.00471305794288883,0,0,0,0,0.00582201275298032,5.5447740504574e-4,0.884668699750485,0,0,3.95,2.77238702522872,29.7569540707883,105.341816631183,0.380576553156932,0.1042417521486,0,0.00471305794288883,0.1042417521486,0.108954810091489,0.109509287496535,0.890490712503465,0.658932102834542,0.379696769940672,0.585335786907333,2001.05615234375,83163.5078125,44.2534637451172,sewa_TCC1,164.920318603516,0.422573685646057,3.36676144599915,122758.921875,0.312171965837479,4344.30126953125,0.00216043926775455,12.094988822937,0.651664614677429,53.773567199707,14,26,47,43,50,54,50,33,39,43,38,19.25,38.1666666666667,6.15591397849462,36
SVP1,21,0.8324075743474854,0.526077097505669,2.1100478468899526,4,0.6004551397547642,sewa,0.00749167591564928,0,0,0,0.0785238623751387,0.00887902330743618,0,0.0105438401775805,0,0.00527192008879023,0,0,0,0.0480022197558269,0.277469478357381,0,0.563817980022198,0,0,7.35428571428571,2.15809594277963,42.8227894931558,174.092120325269,0.970945227683147,0.0948945615982242,0.0105438401775805,0.00527192008879023,0.105438401775805,0.110710321864595,0.158712541620422,0.841287458379578,0.800844104457927,0.718543919810076,0.688744390497843,165.687530517578,156339.53125,24.3085651397705,sewa_SVP1,59.0307579040527,0.425449162721634,3.68738079071045,141925.578125,0.0550398677587509,2970.31860351562,7.89621424246434e-7,11.6246871948242,1.18197548389435,51.3523216247559,5,28,48,47,12,50,15,20,38,54,34,14.875,32.5833333333333,5.25537634408602,27
BGP1,260,0.8182128896268901,0.3726331360946745,1.5939636878094787,6,0.45665330848197017,sewa,0,0,0,0,0,0,0,0.00363331470095025,0,0,0,0,0,0,0.00558971492453885,0.00251537171604248,0.988261598658469,0,0,0.495,1.24215887211974,4.65809577044904,496.416847772038,0.0719682596383672,0,0.00363331470095025,0,0.00363331470095025,0.00363331470095025,0.00614868641699273,0.993851313583007,0.654363300817295,0.294621671500132,0.53296147786643,3211.52905273438,145577.15625,53.5740013122559,sewa_BGP1,1216.28515625,0.449933677911758,3.222980260849,103760.0078125,0.0901646688580513,6233.92236328125,2.00530939764576e-5,7.49799251556396,0.147402912378311,47.1617393493652,73,42,46,39,18,59,24,5,24,17,32.5,19.25,34.5,5.56451612903226,30
TMP1,29,0.8167753243474006,0.530321046373365,2.1291139240506327,4,0.5891788549782347,sewa,0,0,0,0,0.0525876460767947,0,0,0,0,0.00333889816360601,0,0,0,0.00890372843628269,0,0.00751252086811352,0.765720645520312,0.161936560934891,0,2.6,2.78241513633834,20.3116304952699,121.054544367288,0.689210274789738,0.0525876460767947,0,0.00333889816360601,0.0525876460767947,0.0559265442404007,0.0723427935447969,0.765720645520312,0.231387534589537,0.184741072605086,0.256631297979666,601.125,90758.0546875,61.5197715759277,sewa_TMP1,649.541931152344,0.618502259254456,10.5675497055054,177338,1.44930899143219,102787.578125,0.0017424087272957,77.1113052368164,2.62782454490662,50.5100021362305,60,74,68,53,74,74,49,16,74,66,59.5,33.5,62,10,74
RWP1,134,0.7253778679320653,0.35263978614390734,1.544735030970406,7,0.3727704839219923,sewa,0.358590063835693,0,0,0,0.0566194837635304,0.331112961421038,0,0.00444074382459062,0,0.00388565084651679,0,0,0,0.080488481820705,0,0,0.164862614487927,0,0,67.7025,1.23353995127517,18.7806457581645,60,0.447645948305346,0.746322509020261,0.00444074382459062,0.00388565084651679,0.750763252844852,0.754648903691368,0.835137385512073,0.164862614487927,0.954119973632169,0.935266974291365,0.837658462914575,150.305770874023,110551.0625,5.94601106643677,sewa_RWP1,33.2607307434082,0.388611227273941,0.325540512800217,31236.001953125,0.0399999991059303,1392.998046875,2.96507892016962e-7,2.83782172203064,0.131086364388466,52.3770713806152,1,10,12,8,5,24,11,26,15,13,18.75,3.875,15.0833333333333,2.43279569892473,4
LWP2,57,0.7185820163130562,0.3921206525084642,1.6450632911392407,5,0.4464801100815867,sewa,0.0225438352351795,0,0,0,0.00222655162816588,0.0100194823267465,0,0.0514890064013359,0,0,0,0,0,0.00361814639576955,0.0155858613971611,0.00667965488449764,0.760367381018647,0.127470080712497,0,2.83909090909091,3.40167609858676,39.1501994619167,104.54967192121,0.761476538693267,0.0347898691900918,0.0514890064013359,0,0.0862788755914278,0.0862788755914278,0.096576676871695,0.775953242415808,0.490705339485827,0.270665787738958,0.468231997054086,3207.26416015625,119529.4296875,47.3494758605957,sewa_LWP2,829.928588867188,0.45876532793045,8.62626552581787,161416.890625,0.104161031544209,5886.00048828125,1.68681781360647e-5,29.9912567138672,0.510938048362732,46.7134284973145,63,50,65,51,22,57,22,2,66,41,43.75,23.875,45.0833333333333,7.2715053763440896,52
DWP1,23,0.6915021980540986,0.4045368620037808,1.6793650793650796,4,0.498813395948233,sewa,0,0,0,0,0,0,0,0.00473537604456825,0,0.00139275766016713,0,0,0,0,0,0.00334261838440111,0.928133704735376,0.0623955431754875,0,3.06,0.309501702259362,5.94243268337976,NA,0.286450690283474,0,0.00473537604456825,0.00139275766016713,0.00473537604456825,0.00612813370473538,0.00947075208913649,0.928133704735376,0.13529179291266,0.0599394019233303,0.222804275918018,930.53076171875,58974.82421875,78.0552749633789,sewa_DWP1,383.815063476562,0.590599179267883,17.1782054901123,203994.34375,0.449401527643204,14441.2890625,0.00227422104217112,27.6312503814697,2.80875825881958,50.1496849060059,32,66,74,62,59,66,52,13,64,68,52.25,29.125,54.25,8.75,66
TRN1,13,0.6870920273799715,0.37869822485207094,1.6095238095238094,4,0.4956321302677144,sewa,0.0438670019558536,0,0,0,0.0737636211232188,0.347024308466052,0,0.0231908354288907,0,0,0,0,0,0.0335289186923722,0,0,0.477228276054764,0.00139703827884884,0,20.9925,2.48362360684238,91.7388469777405,84.1768894816041,0.701782047827933,0.464654931545124,0.0231908354288907,0,0.487845766974015,0.487845766974015,0.521374685666387,0.477228276054764,0.96123417721519,0.888844936708861,0.779343557938981,109.919250488281,94875.0078125,9.26653003692627,sewa_TRN1,147.000015258789,0.383397102355957,0.0900000035762787,41000,0.430000007152557,1700.31005859375,NA,2.25000023841858,0.25,55.4303436279297,12,8,7,11,58,30,NA,67,13,27,29.5,13,28.3333333333333,4.56989247311828,21
MWP1,395,0.6698325808479823,0.31160390962986695,1.4526520617836824,6,0.3738406813815064,sewa,0,0,0,0,0.00167084377610693,0.0133667502088555,0,0,0,0,0,0,0,0,0.00891116680590365,0.00194931773879142,0.97270955165692,0.00139236981342244,0,2.745,0.618831028187753,5.29100529100529,678.822509939086,0.147363580615223,0.0150375939849624,0,0,0.0150375939849624,0.0150375939849624,0.0169869117237538,0.981620718462824,0.235992089650626,0.132102834541859,0.347996468702707,1261.38916015625,84471.46875,71.2711334228516,sewa_MWP1,457.703979492188,0.617654740810394,15.7420930862427,255325.109375,0.731558263301849,64798.23046875,0.00218713539652526,72.096305847168,3.43148708343506,45.0192375183105,39,73,73,74,71,72,51,1,73,72,54.75,31.875,57.75,9.31451612903226,72
RVP1,612,0.6597799220615346,0.3213561023537955,1.4735268429707846,5,0.40994431469784937,sewa,0.00361915367483296,0,0,0,0.017260579064588,0.0119710467706013,0,0.00584632516703786,0,0,0,0,0,0.00946547884187082,0.00417594654788419,0.00139198218262806,0.937360801781737,0.0089086859688196,0,5.34,0.927988121752042,14.8478099480327,62.3606797749979,0.274463776812554,0.0328507795100223,0.00584632516703786,0,0.0386971046770601,0.0386971046770601,0.049554565701559,0.941536748329621,0.530450830477195,0.237279198523596,0.484490867173421,6025.02001953125,89371.9453125,60.4018630981445,sewa_RVP1,825.08837890625,0.45811727643013,5.1115026473999,190407.9375,0.0938615426421165,4095.90356445312,7.0469477577717e-6,27.614294052124,0.215508133172989,46.9168472290039,62,49,54,57,19,53,17,3,63,23,42,19.75,41.1666666666667,6.63978494623656,43
WDG1,11,0.6001660731596457,0.31404958677685935,1.4578313253012045,4,0.4329283087286118,sewa,0,0,0,0,0.17913769123783,0.0250347705146036,0,0,0,0,0,0,0,0.00166898470097357,0.00556328233657858,0.00556328233657858,0.739082058414465,0.0439499304589708,0,17.1,1.23628496368413,33.9360222531294,153.651247353789,0.718190328050487,0.204172461752434,0,0,0.204172461752434,0.204172461752434,0.211404728789986,0.744645340751043,0.5042194092827,0.394119198312236,0.475482156960799,1065.21337890625,81032.1328125,48.7468643188477,sewa_WDG1,406.666198730469,0.609399795532227,11.2420034408569,150237.453125,0.586072564125061,32010.640625,9.7819615621119e-4,24.1096210479736,2.197589635849,52.1801376342773,35,71,69,49,64,71,46,22,60,63,56,28.875,56.5833333333333,9.12634408602151,71
LTP1,9,0.5297061990576545,0.345679012345679,1.5283018867924527,3,0.482159360969681,sewa,0,0,0,0,0.0150964495387196,0.00642996924797316,0,0.013139502376293,0,0,0,0,0,0.0120212468549063,0.00251607492311993,0.00335476656415991,0.932625104836455,0.0148168856583729,0,2.685,1.86375920231106,14.5373217780263,213.360256007139,0.29239011923539,0.0215264187866928,0.013139502376293,0,0.0346659211629858,0.0346659211629858,0.050041934582052,0.935141179759575,0.456043231843944,0.214841175695268,0.457082776052088,3254.85913085938,109735.8125,61.2742919921875,sewa_LTP1,714.459106445312,0.433680832386017,6.94327354431152,49303.7421875,0.126274555921555,9034.18359375,3.15569777740166e-5,15.78759765625,1.23337316513062,50.2606964111328,61,30,63,14,31,62,27,14,46,57,38,26.5,43,6.93548387096774,46
MGP1,71,0.4964990594637003,0.24876016663360456,1.3311328228148933,5,0.3084922106207871,sewa,0.00195476123987713,0,0,0,0,0.00502652890254119,0,0.00390952247975426,0,0.00726054174811505,0,0,0,0,0.0801452108349623,0.00865679977659872,0.426137950293214,0.466908684724937,0,1.728,1.55139780942629,15.4519221818859,375.173068960293,1.01839979877466,0.00698129014241832,0.00390952247975426,0.00726054174811505,0.0108908126221726,0.0181513543702876,0.0268081541468864,0.506283161128177,0.354647330257086,0.256954515491101,0.295900378001025,411.950897216797,87185.8125,20.1097774505615,sewa_MGP1,282.753356933594,0.449755549430847,1.11299884319305,69731.9296875,0.0800251364707947,2687.87915039062,3.44363870681264e-5,6.57991886138916,0.120313055813313,47.1751403808594,18,41,22,24,16,48,30,6,22,8,29.25,8,24.8333333333333,4.00537634408602,14
MSR1,173,0.4504538282564128,0.24197266864913636,1.319213646581743,5,0.27988269990182485,sewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138773244518457,0,0.998612267554815,0,0,0,0,0,0,0.0105181654328358,0,0,0,0,0,0,1,0.28558249868213,0.117422245651028,0.409976961369342,2159.53466796875,78423.8203125,63.8536148071289,sewa_MSR1,460.897857666016,0.608748614788055,14.8145694732666,241070.03125,0.414546281099319,31055.521484375,6.9454126060009e-4,30.5758380889893,3.44046878814697,47.0186233520508,40,70,72,72,56,70,45,4,68,73,53,30.125,55.4166666666667,8.93817204301075,69
PGP1,37,0.21028341228613337,0.1022644265887509,1.1139137510170871,3,0.19140821057178242,sewa,0,0,0,0,0.137309292649098,0.0252427184466019,0,0,0,0.00332871012482663,0,0,0,0.0496532593619972,0.0013869625520111,0.00748959778085992,0.673231622746186,0.102357836338419,0,5.16857142857143,4.31499460625674,56.3106796116505,90.3270846283276,0.843445992872593,0.1625520110957,0,0.00332871012482663,0.1625520110957,0.165880721220527,0.223023578363384,0.674618585298197,0.622726074347482,0.496308990245188,0.556337393721259,1551.3125,90742.4296875,32.4371681213379,sewa_PGP1,536.419372558594,0.613836705684662,9.15058994293213,151363.625,1.19676470756531,76122.3359375,0.00104272714816034,51.0757904052734,2.32429313659668,52.3134689331055,50,72,66,50,73,73,47,23,72,64,60,31.625,61.0833333333333,9.85215053763441,73
