"","city","site","units_lead","pm2.5_count","avg_ptsdf","prox_heavy_traffic","avg_pnpl","avg_rsei","avg_pwdis","diesel_tons_km2","avg_prmp","avg_ozone","TAWA_LEAD_PCT","TAWA_PM25_PCT","TAWA_PTSDF_PCT","TAWA_TRAFFIC_PCT","TAWA_PNPL_PCT","TAWA_TOXIC_PCT","TAWA_PWDIS_PCT","TAWA_OZONE_PCT","TAWA_DIESEL_PCT","TAWA_PRMP_PCT","TAWA_EXPOSURE","TAWA_RISK","TAWA_BURDEN","TAWA_BURDEN_SCALED","TAWA_BURDEN_PERCENTILE"
"19","tawa","P-DPV",490,0.40330582857132,0.899999976158142,52797.48046875,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,21,10,10,9,9,12,NA,21,6,5,12.25,5.625,11.9166666666667,3.77308707124011,5
"20","tawa","P-GP",1313.63781738281,0.462815433740616,5.24815368652344,80270.5625,0.549712181091309,2413.89404296875,3.20275939884596e-05,13.4843721389771,1.81047415733337,54.4302825927734,41,28,37,15,34,38,14,11,25,35,25.5,18.375,29.25,9.26121372031662,37
"21","tawa","P-GW1",54.7982215881348,0.489999115467072,5.96682024002075,229366.953125,0.614851295948029,2564.59130859375,7.96850508777425e-05,25.6795444488525,4.56250810623169,53.1598777770996,1,34,38,40,36,40,25,1,37,41,28,14.5,28.3333333333333,8.97097625329815,34
"22","tawa","P-JCP",634.412841796875,0.402061611413956,1.0671272277832,48109.97265625,0.159438356757164,1288.61511230469,NA,5.96436977386475,0.160521924495697,54.8103294372559,34,7,12,6,17,18,NA,27,11,11,15.75,9.25,16.6666666666667,5.27704485488127,13
"23","tawa","P-LCC",331.553253173828,0.581049025058746,3.76707291603088,221882.171875,0.24142861366272,1718.23034667969,7.42125994293019e-05,30.4342269897461,2.52501773834229,54.4378318786621,12,38,33,39,24,26,24,12,38,36,28.5,13.125,27.75,8.78627968337731,32
"24","tawa","P-MCP",622.016418457031,0.487849146127701,6.61827993392944,149535.59375,0.677077293395996,2009.36328125,4.67551908513997e-05,32.9899673461914,3.42342042922974,53.4935989379883,33,32,39,29,39,31,19,3,40,39,26.5,18.75,30.1666666666667,9.55145118733509,39
"25","tawa","P-MKP2",375.81787109375,0.553490579128265,5.09002304077148,231000,0.56921911239624,1697.95031738281,5.92558499192819e-05,33.8298492431641,3.42867040634155,54.0700950622559,16,36,36,41,35,25,22,4,41,40,26.5,15.875,28.25,8.94459102902375,33
"26","tawa","P-OB",490,0.40330582857132,0.899999916553497,52797.4765625,0.119999997317791,1219.30004882812,NA,1.57999992370605,0.129999995231628,54.7943382263184,22,11,9,8,10,13,NA,22,5,6,12.75,5.875,12.4166666666667,3.93139841688654,7
"27","tawa","P-OLT",363,0.257330149412155,0.0399999991059303,9500,0.0399999991059303,46.3100051879883,2.30000019030285e-08,0.180000007152557,0.0399999991059303,58.6349830627441,15,1,1,1,1,3,8,41,1,1,11.5,2.25,9.16666666666667,2.9023746701847,3
"28","tawa","P-OV1",288.067657470703,0.29457825422287,0.042827632278204,13317.3076171875,0.042827632278204,42.7952499389648,2.07378914041101e-08,0.222414538264275,0.042827632278204,58.6349792480469,6,4,2,4,2,1,5,40,3,2,12,1.5,9,2.84960422163588,1
"29","tawa","P-PCNA2",908.64306640625,0.407174855470657,1.93756806850433,52793.92578125,0.264837741851807,1379.16491699219,NA,6.61343955993652,0.264660060405731,54.7384910583496,36,14,19,7,25,19,NA,18,12,18,15.75,12.25,18.6666666666667,5.91029023746702,15
"30","tawa","P-PDP",490,0.40330582857132,0.899999976158142,52797.484375,0.119999997317791,1219.30004882812,NA,1.58000004291534,0.129999995231628,54.7943382263184,23,12,11,10,11,14,NA,23,7,7,14,6.5,13.6666666666667,4.32717678100264,9
"31","tawa","P-RP",483.023162841797,0.402332037687302,0.885785102844238,53701.96484375,0.124647609889507,1223.94592285156,NA,2.27742290496826,0.13245165348053,54.8068542480469,20,9,7,11,13,15,NA,25,9,9,14.5,6.125,13.75,4.35356200527704,10
"32","tawa","P-RT",352.390533447266,0.445954859256744,4.18606376647949,98766.8359375,0.0899999961256981,1427.6357421875,0.000212848768569529,10.5133934020996,0.803740620613098,55.0323066711426,14,22,34,19,5,21,26,31,19,31,23.25,10.5,22.5,7.12401055408971,22
"33","tawa","P-RWSR",324.967834472656,0.266131937503815,0.0448603369295597,9925.279296875,0.0448603369295597,46.2225151062012,2.30000001266717e-08,0.203086614608765,0.0448603369295597,58.5467872619629,10,2,3,2,3,2,6,39,2,3,11.25,2.375,9.08333333333333,2.87598944591029,2
"34","tawa","P-SCP2",306.759735107422,0.608240246772766,2.58870410919189,188665.421875,0.213079795241356,1478.04626464844,6.05348795943428e-05,17.0813236236572,1.78223860263824,54.8431205749512,9,41,28,33,22,22,23,30,33,34,31.5,11.625,28.75,9.10290237467018,35
"35","tawa","P-STP",848.712463378906,0.40330582857132,1.41670942306519,38006.27734375,0.173573032021523,1242.59887695312,NA,5.61184406280518,0.183018460869789,54.7943382263184,35,13,15,5,19,16,NA,24,10,13,15.75,10.25,17.3333333333333,5.48812664907652,14
"36","tawa","P-TE1",305.893402099609,0.282026529312134,0.0483367294073105,10854.7177734375,0.0462525449693203,46.674732208252,2.30000001266717e-08,0.344650417566299,0.0504209101200104,58.3983917236328,8,3,4,3,4,4,7,38,4,4,12.25,2.5,9.83333333333333,3.11345646437995,4
"37","tawa","P-UCC",422.661315917969,0.581086874008179,2.58398723602295,211801.71875,0.158824577927589,2258.69213867188,5.45794791833032e-05,16.4874706268311,1.15235447883606,54.4381332397461,18,39,27,38,16,35,21,13,31,32,29.5,11.625,27.4166666666667,8.68073878627968,31
"38","tawa","P-UWT",332.173950195312,0.488122791051865,6.70876598358154,202982.90625,0.704766690731049,2309.98706054688,4.46326266683172e-05,32.8105812072754,3.25052094459534,53.4902153015137,13,33,41,37,40,36,17,2,39,38,27.5,16.5,29.3333333333333,9.28759894459103,38
"39","tawa","P-WBC",328.800567626953,0.457469791173935,1.98890578746796,102453.0703125,0.115317523479462,1888.19128417969,4.37265625805594e-05,10.7983999252319,0.294595569372177,55.2278633117676,11,25,21,23,7,30,16,34,20,19,27.25,7.25,23,7.28232189973615,24
"40","tawa","P-WP",1120.3955078125,0.480819702148438,6.67470836639404,103616.203125,0.631382167339325,2366.2431640625,3.98693628085312e-05,22.69455909729,2.69100499153137,54.1286392211914,40,31,40,24,37,37,15,5,36,37,27.25,19.25,31,9.81530343007916,40
"41","tawa","P-WWP",146.668090820312,0.445561438798904,2.09745788574219,101786.8828125,0.115418270230293,1265.80700683594,4.88962614326738e-05,9.16707992553711,0.406251639127731,55.6429214477539,3,21,22,21,8,17,20,37,17,25,23,7.25,20.1666666666667,6.38522427440633,18
