city,site,season,species,count,lat,long,days.active,for_ever_temp,for_ever_taig,for_ever_trop,for_dec_trop,for_dec_temp,for_mix,shrub_trop,shrub_temp,grass_trop,grass_temp,shrub_lich,grass_lich,barren_lich,wetland,cropland,barren,urban,water,ice,mpa_undev,pd_undev,ed_undev,enn_mn_undev,sdhi,for_all,shrub_all,grass_all,veg_woody,veg_all,natural,develop,prop_ndvi_0.5,prop_ndvi_0.6,prop_ndvi_avg,POPDEN2020,med_income,Impervious,city_site,units_lead,pm2.5_count,avg_ptsdf,prox_heavy_traffic,avg_pnpl,avg_rsei,avg_pwdis,diesel_tons_km2,avg_prmp,avg_ozone,LEAD_PCT,PM25_PCT,PTSDF_PCT,TRAFFIC_PCT,PNPL_PCT,TOXIC_PCT,PWDIS_PCT,OZONE_PCT,DIESEL_PCT,PRMP_PCT,EXPOSURE,RISK,BURDEN,BURDEN_SCALED,BURDEN_PERCENTILE
sewa,BGP1,Summer20,Raccoon,1,47.66616,-122.28327,37,0,0,0,0,0,0,0,0.00363331470095025,0,0,0,0,0,0,0.00558971492453885,0.00251537171604248,0.988261598658469,0,0,0.495,1.24215887211974,4.65809577044904,496.416847772038,0.0719682596383672,0,0.00363331470095025,0,0.00363331470095025,0.00363331470095025,0.00614868641699273,0.993851313583007,0.654363300817295,0.294621671500132,0.53296147786643,3211.52905273438,145577.15625,53.5740013122559,sewa_BGP1,1216.28515625,0.449933677911758,3.222980260849,103760.0078125,0.0901646688580513,6233.92236328125,2.00530939764576e-5,7.49799251556396,0.147402912378311,47.1617393493652,73,42,46,39,18,59,24,5,24,17,32.5,19.25,34.5,5.56451612903226,30
sewa,BGP1,Summer20,Eastern gray squirrel,4,47.66616,-122.28327,37,0,0,0,0,0,0,0,0.00363331470095025,0,0,0,0,0,0,0.00558971492453885,0.00251537171604248,0.988261598658469,0,0,0.495,1.24215887211974,4.65809577044904,496.416847772038,0.0719682596383672,0,0.00363331470095025,0,0.00363331470095025,0.00363331470095025,0.00614868641699273,0.993851313583007,0.654363300817295,0.294621671500132,0.53296147786643,3211.52905273438,145577.15625,53.5740013122559,sewa_BGP1,1216.28515625,0.449933677911758,3.222980260849,103760.0078125,0.0901646688580513,6233.92236328125,2.00530939764576e-5,7.49799251556396,0.147402912378311,47.1617393493652,73,42,46,39,18,59,24,5,24,17,32.5,19.25,34.5,5.56451612903226,30
sewa,BGP1,Winter20,Eastern gray squirrel,6,47.66616,-122.28327,28,0,0,0,0,0,0,0,0.00363331470095025,0,0,0,0,0,0,0.00558971492453885,0.00251537171604248,0.988261598658469,0,0,0.495,1.24215887211974,4.65809577044904,496.416847772038,0.0719682596383672,0,0.00363331470095025,0,0.00363331470095025,0.00363331470095025,0.00614868641699273,0.993851313583007,0.654363300817295,0.294621671500132,0.53296147786643,3211.52905273438,145577.15625,53.5740013122559,sewa_BGP1,1216.28515625,0.449933677911758,3.222980260849,103760.0078125,0.0901646688580513,6233.92236328125,2.00530939764576e-5,7.49799251556396,0.147402912378311,47.1617393493652,73,42,46,39,18,59,24,5,24,17,32.5,19.25,34.5,5.56451612903226,30
sewa,BRF1,Spring19,Raccoon,3,47.47522,-122.24035,38,0.00726866088901314,0,0,0,0.0162147050601062,0.00922560805143975,0,0.0103438635728264,0,0.0134190662566396,0,0,0,0.0958904109589041,0.0125803746155997,0.0757618115739447,0.74811294380766,0.0111825552138664,0,6.12,3.72751840462212,56.099151989563,119.115628718017,0.659534712947891,0.0327089740005591,0.0103438635728264,0.0134190662566396,0.0430528375733855,0.0564719038300252,0.228124126362874,0.76069331842326,0.550178029803508,0.421337201635237,0.516446503303058,1120.31274414062,59065.57421875,46.226863861084,sewa_BRF1,404.630401611328,0.448966652154922,5.27032279968262,234674.75,0.331727117300034,10776.34375,0.0540226623415947,22.1714859008789,1.23164892196655,51.1714897155762,34,40,56,71,52,64,55,19,57,56,45,24.75,46.5,7.5,53
sewa,BRF1,Spring19,Eastern gray squirrel,1,47.47522,-122.24035,38,0.00726866088901314,0,0,0,0.0162147050601062,0.00922560805143975,0,0.0103438635728264,0,0.0134190662566396,0,0,0,0.0958904109589041,0.0125803746155997,0.0757618115739447,0.74811294380766,0.0111825552138664,0,6.12,3.72751840462212,56.099151989563,119.115628718017,0.659534712947891,0.0327089740005591,0.0103438635728264,0.0134190662566396,0.0430528375733855,0.0564719038300252,0.228124126362874,0.76069331842326,0.550178029803508,0.421337201635237,0.516446503303058,1120.31274414062,59065.57421875,46.226863861084,sewa_BRF1,404.630401611328,0.448966652154922,5.27032279968262,234674.75,0.331727117300034,10776.34375,0.0540226623415947,22.1714859008789,1.23164892196655,51.1714897155762,34,40,56,71,52,64,55,19,57,56,45,24.75,46.5,7.5,53
sewa,BRF1,Spring19,Eastern cottontail rabbit,1,47.47522,-122.24035,38,0.00726866088901314,0,0,0,0.0162147050601062,0.00922560805143975,0,0.0103438635728264,0,0.0134190662566396,0,0,0,0.0958904109589041,0.0125803746155997,0.0757618115739447,0.74811294380766,0.0111825552138664,0,6.12,3.72751840462212,56.099151989563,119.115628718017,0.659534712947891,0.0327089740005591,0.0103438635728264,0.0134190662566396,0.0430528375733855,0.0564719038300252,0.228124126362874,0.76069331842326,0.550178029803508,0.421337201635237,0.516446503303058,1120.31274414062,59065.57421875,46.226863861084,sewa_BRF1,404.630401611328,0.448966652154922,5.27032279968262,234674.75,0.331727117300034,10776.34375,0.0540226623415947,22.1714859008789,1.23164892196655,51.1714897155762,34,40,56,71,52,64,55,19,57,56,45,24.75,46.5,7.5,53
sewa,BRF1,Fall20,Eastern gray squirrel,1,47.47647,-122.23516,36,0.00726866088901314,0,0,0,0.0162147050601062,0.00922560805143975,0,0.0103438635728264,0,0.0134190662566396,0,0,0,0.0958904109589041,0.0125803746155997,0.0757618115739447,0.74811294380766,0.0111825552138664,0,6.12,3.72751840462212,56.099151989563,119.115628718017,0.659534712947891,0.0327089740005591,0.0103438635728264,0.0134190662566396,0.0430528375733855,0.0564719038300252,0.228124126362874,0.76069331842326,0.550178029803508,0.421337201635237,0.516446503303058,1120.31274414062,59065.57421875,46.226863861084,sewa_BRF1,404.630401611328,0.448966652154922,5.27032279968262,234674.75,0.331727117300034,10776.34375,0.0540226623415947,22.1714859008789,1.23164892196655,51.1714897155762,34,40,56,71,52,64,55,19,57,56,45,24.75,46.5,7.5,53
sewa,BRF1,Fall20,Eastern cottontail rabbit,1,47.47647,-122.23516,36,0.00726866088901314,0,0,0,0.0162147050601062,0.00922560805143975,0,0.0103438635728264,0,0.0134190662566396,0,0,0,0.0958904109589041,0.0125803746155997,0.0757618115739447,0.74811294380766,0.0111825552138664,0,6.12,3.72751840462212,56.099151989563,119.115628718017,0.659534712947891,0.0327089740005591,0.0103438635728264,0.0134190662566396,0.0430528375733855,0.0564719038300252,0.228124126362874,0.76069331842326,0.550178029803508,0.421337201635237,0.516446503303058,1120.31274414062,59065.57421875,46.226863861084,sewa_BRF1,404.630401611328,0.448966652154922,5.27032279968262,234674.75,0.331727117300034,10776.34375,0.0540226623415947,22.1714859008789,1.23164892196655,51.1714897155762,34,40,56,71,52,64,55,19,57,56,45,24.75,46.5,7.5,53
sewa,DOS1,Fall19,Virginia opossum,1,47.74577,-121.96749,36,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
sewa,DOS1,Spring19,Black-tailed deer,1,47.74577,-121.96749,35,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
sewa,DOS1,Spring20,Virginia opossum,1,47.74577,-121.96749,37,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
sewa,DOS1,Spring20,Black-tailed deer,1,47.74577,-121.96749,37,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
sewa,DOS1,Summer20,Virginia opossum,1,47.74577,-121.96749,31,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
sewa,DOS1,Summer20,Black bear,1,47.74577,-121.96749,31,0.0499168053244592,0,0,0,0.0257903494176373,0.370493621741542,0,0.0293954520244038,0,0.0183028286189684,0,0,0,0.149750415973378,0.10648918469218,0,0.246256239600666,0.0036051026067665,0,26.11125,2.46502742343009,67.6650027731559,60.8852549156242,0.887477075537887,0.446200776483638,0.0293954520244038,0.0183028286189684,0.475596228508042,0.493899057127011,0.643649473100388,0.352745424292845,0.977185810365291,0.93393116180931,0.819565816953254,508.240600585938,126155.4609375,8.84261417388916,sewa_DOS1,140.527191162109,0.372566968202591,0.0799999982118607,16832.884765625,0.0300590991973877,1092.77941894531,NA,0.752304911613464,0.100000001490116,53.7619857788086,10,5,6,5,1,8,NA,32,5,5,12.5,2.75,10.1666666666667,1.63978494623656,1
sewa,DRP2,Fall19,Raccoon,55,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Fall19,Eastern gray squirrel,108,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Fall19,Eastern cottontail rabbit,76,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Fall20,Coyote,2,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Fall20,Raccoon,40,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Fall20,Eastern gray squirrel,54,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Fall20,Eastern cottontail rabbit,20,47.64354,-122.36046,31,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Spring20,Raccoon,20,47.64354,-122.36046,30,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Spring20,Eastern gray squirrel,68,47.64354,-122.36046,30,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
sewa,DRP2,Spring20,Eastern cottontail rabbit,27,47.64354,-122.36046,30,0.00695410292072323,0,0,0,0.00305980528511822,0.00278164116828929,0,0,0,0,0,0,0,0,0,0.0169680111265647,0.941307371349096,0.0289290681502086,0,1.20375,2.47256992736826,17.9879462216041,160.061345159392,0.264031684693312,0.0127955493741307,0,0,0.0127955493741307,0.0127955493741307,0.0297635605006954,0.941307371349096,0.492946605141727,0.202373104812129,0.480328032761791,4354.4560546875,118235.390625,59.3070182800293,sewa_DRP2,911.598510742188,0.466822147369385,13.446385383606,122068.125,0.151335477828979,8737.9150390625,4.98075678478926e-5,28.1381950378418,0.948038101196289,47.9612007141113,67,53,71,42,34,61,38,8,65,50,46.75,27.75,49.6666666666667,8.01075268817204,59
