city,site,season,species,count,lat,long,days.active
sewa,FRD1,Fall20,Black-tailed deer,2,47.75103,-122.00792,33
sewa,FRD1,Spring19,Black-tailed deer,4,47.75103,-122.00792,30
sewa,FRD1,Summer19,Black-tailed deer,5,47.75103,-122.00792,29
sewa,FRD1,Summer20,Black-tailed deer,15,47.75103,-122.00792,33
sewa,FRD1,Winter20,Black-tailed deer,12,47.75103,-122.00792,32
sewa,HFW1,Summer20,Black-tailed deer,1,47.70676,-122.19162,29
sewa,JBP1,Fall19,Black-tailed deer,34,47.695583,-122.203475,46
sewa,JBP1,Fall20,Black-tailed deer,19,47.695583,-122.203475,31
sewa,JBP1,Spring19,Black-tailed deer,16,47.695583,-122.203475,30
sewa,JBP1,Spring20,Black-tailed deer,3,47.695583,-122.203475,33
sewa,JBP1,Summer19,Black-tailed deer,21,47.695583,-122.203475,33
sewa,JBP1,Summer20,Black-tailed deer,34,47.695583,-122.203475,33
sewa,JBP1,Winter20,Black-tailed deer,2,47.695583,-122.203475,30
sewa,MBC1,Fall19,Black-tailed deer,8,47.70461,-122.08888,31
sewa,MBC1,Spring19,Black-tailed deer,1,47.70461,-122.08888,33
sewa,MBC1,Summer19,Black-tailed deer,2,47.70461,-122.08888,22
sewa,MBC1,Summer20,Black-tailed deer,1,47.70431,-122.08896,30
sewa,MPO1,Fall19,Black-tailed deer,5,47.44997,-122.11071,35
sewa,MPO1,Fall20,Black-tailed deer,14,47.44997,-122.11071,40
sewa,MPO1,Spring19,Black-tailed deer,78,47.44997,-122.11071,30
sewa,MPO1,Summer19,Black-tailed deer,10,47.44997,-122.11071,34
sewa,MPO1,Summer20,Black-tailed deer,1,47.44997,-122.11071,37
sewa,MPO1,Winter20,Black-tailed deer,3,47.44997,-122.11071,34
sewa,RHF1,Fall19,Black-tailed deer,2,47.7406,-122.01764,36
sewa,RHF1,Summer19,Black-tailed deer,1,47.7406,-122.01764,29
sewa,RHF1,Winter20,Black-tailed deer,3,47.7406,-122.01764,33
sewa,RWP1,Fall19,Black-tailed deer,32,47.711603,-122.043494,31
sewa,RWP1,Fall20,Black-tailed deer,22,47.711603,-122.043494,31
sewa,RWP1,Spring19,Black-tailed deer,20,47.711603,-122.043494,29
sewa,RWP1,Spring20,Black-tailed deer,12,47.711603,-122.043494,30
sewa,RWP1,Summer19,Black-tailed deer,14,47.711603,-122.043494,31
sewa,RWP1,Summer20,Black-tailed deer,17,47.711603,-122.043494,31
sewa,RWP1,Winter20,Black-tailed deer,8,47.711603,-122.043494,34
sewa,SVP1,Fall20,Black-tailed deer,1,47.70675,-122.15123,31
sewa,SWD1,Fall19,Black-tailed deer,2,47.71029,-122.10428,32
sewa,SWD1,Fall20,Black-tailed deer,2,47.71029,-122.10428,31
sewa,SWD1,Spring19,Black-tailed deer,2,47.71029,-122.10428,28
sewa,SWD1,Summer19,Black-tailed deer,2,47.71029,-122.10428,31
sewa,SWD1,Summer20,Black-tailed deer,4,47.71029,-122.10428,34
sewa,TMF1,Fall19,Black-tailed deer,2,47.42278,-121.94978,35
sewa,TMF1,Spring19,Black-tailed deer,1,47.42278,-121.94978,30
sewa,TMF1,Summer19,Black-tailed deer,6,47.42278,-121.94978,34
sewa,TMF1,Summer20,Black-tailed deer,2,47.42278,-121.94978,34
sewa,TRN1,Fall19,Black-tailed deer,10,47.42001,-122.04184,35
sewa,TRN1,Spring19,Black-tailed deer,3,47.42001,-122.04184,30
sewa,TRN1,Summer19,Black-tailed deer,2,47.42001,-122.04184,34
sewa,BGP1,Fall20,Raccoon,14,47.66616,-122.28327,31
sewa,BGP1,Summer20,Raccoon,1,47.66616,-122.28327,37
sewa,BRF1,Spring19,Raccoon,17,47.47522,-122.24035,38
sewa,DRP2,Fall19,Raccoon,94,47.64354,-122.36046,31
sewa,DRP2,Fall20,Raccoon,54,47.64354,-122.36046,31
sewa,DRP2,Spring20,Raccoon,30,47.64354,-122.36046,30
sewa,DRP2,Summer19,Raccoon,53,47.64354,-122.36046,31
sewa,DRP2,Summer20,Raccoon,58,47.64354,-122.36046,31
sewa,DRP2,Winter20,Raccoon,35,47.64354,-122.36046,31
sewa,DSP1,Fall19,Raccoon,7,47.6598,-122.41942,31
sewa,DSP1,Fall20,Raccoon,3,47.6598,-122.41942,31
sewa,DSP1,Spring19,Raccoon,1,47.6598,-122.41942,27
sewa,DSP1,Spring20,Raccoon,4,47.6598,-122.41942,30
sewa,DSP1,Summer19,Raccoon,1,47.6598,-122.41942,31
sewa,DSP1,Summer20,Raccoon,4,47.6598,-122.41942,31
sewa,DSP1,Winter20,Raccoon,2,47.6598,-122.41942,31
sewa,DWP1,Fall19,Raccoon,6,47.53195,-122.32024,36
sewa,FGL1,Fall19,Raccoon,2,47.48434,-122.26262,28
sewa,FGL1,Fall20,Raccoon,4,47.48434,-122.26262,31
sewa,FGL1,Spring19,Raccoon,3,47.48434,-122.26262,39
sewa,FGL1,Winter20,Raccoon,1,47.48434,-122.26262,31
sewa,FRD1,Fall20,Raccoon,1,47.75103,-122.00792,33
sewa,FRD1,Winter20,Raccoon,1,47.75103,-122.00792,32
sewa,HCN1,Fall19,Raccoon,7,47.51622,-122.30736,36
sewa,HCN1,Spring19,Raccoon,26,47.51622,-122.30736,36
sewa,HCN1,Winter20,Raccoon,4,47.51622,-122.30736,35
sewa,HFW1,Fall19,Raccoon,3,47.70676,-122.19162,33
sewa,HFW1,Fall20,Raccoon,17,47.70676,-122.19162,31
sewa,HFW1,Spring19,Raccoon,2,47.70676,-122.19162,30
sewa,HFW1,Summer19,Raccoon,2,47.70676,-122.19162,34
sewa,HFW1,Summer20,Raccoon,15,47.70676,-122.19162,29
sewa,HFW1,Winter20,Raccoon,5,47.70676,-122.19162,32
sewa,IRP1,Fall19,Raccoon,2,47.69055,-122.28101,31
sewa,IRP1,Fall20,Raccoon,5,47.69055,-122.28101,31
sewa,IRP1,Spring20,Raccoon,6,47.69055,-122.28101,30
sewa,IRP1,Summer19,Raccoon,1,47.69055,-122.28101,34
sewa,IRP1,Summer20,Raccoon,4,47.69055,-122.28101,31
sewa,IRP1,Winter20,Raccoon,1,47.69055,-122.28101,31
sewa,JBP1,Fall19,Raccoon,1,47.695583,-122.203475,46
sewa,JBP1,Spring20,Raccoon,1,47.695583,-122.203475,33
sewa,JBP1,Winter20,Raccoon,1,47.695583,-122.203475,30
sewa,LTP1,Spring19,Raccoon,25,47.65483,-122.39368,34
sewa,LWP2,Winter20,Raccoon,1,47.66921,-122.34483,35
sewa,LWP2,Summer20,Raccoon,1,47.66901,-122.334405,35
sewa,MBC1,Fall19,Raccoon,1,47.70461,-122.08888,31
sewa,MBC1,Spring19,Raccoon,1,47.70461,-122.08888,33
sewa,MBC1,Summer20,Raccoon,3,47.70431,-122.08896,30
sewa,MGP1,Fall19,Raccoon,1,47.68166,-122.25092,31
sewa,MSR1,Fall19,Raccoon,6,47.54984,-122.3086,36
sewa,MSR1,Fall20,Raccoon,2,47.54984,-122.3086,31
sewa,MSR1,Spring19,Raccoon,45,47.54984,-122.3086,32
sewa,MSR1,Spring20,Raccoon,2,47.54984,-122.3086,30
sewa,MSR1,Summer19,Raccoon,8,47.54984,-122.3086,36
sewa,MSR1,Summer20,Raccoon,5,47.54984,-122.3086,31
sewa,MSR1,Winter20,Raccoon,6,47.54984,-122.3086,31
sewa,MWP1,Fall19,Raccoon,5,47.56073,-122.31937,31
sewa,MWP1,Fall20,Raccoon,19,47.56073,-122.31937,31
sewa,MWP1,Summer19,Raccoon,4,47.56073,-122.31937,21
sewa,MWP1,Summer20,Raccoon,17,47.56073,-122.31937,28
sewa,MWP1,Winter20,Raccoon,2,47.56073,-122.31937,36
sewa,NRP1,Fall19,Raccoon,6,47.68709,-122.17331,31
sewa,NRP1,Fall20,Raccoon,4,47.68709,-122.17331,31
sewa,NRP1,Spring19,Raccoon,1,47.68709,-122.17331,30
sewa,NRP1,Spring20,Raccoon,6,47.68709,-122.17331,30
sewa,NRP1,Summer20,Raccoon,2,47.68709,-122.17331,31
sewa,NRP1,Winter20,Raccoon,10,47.68709,-122.17331,31
sewa,PGP1,Fall19,Raccoon,15,47.55669,-122.35852,34
sewa,PGP1,Summer20,Raccoon,14,47.55669,-122.35852,31
sewa,PGP1,Winter20,Raccoon,8,47.55669,-122.35852,31
sewa,PHN1,Fall19,Raccoon,3,47.6723,-122.3598,31
sewa,PHN1,Summer20,Raccoon,3,47.6723,-122.3598,31
sewa,PHN1,Winter20,Raccoon,5,47.6723,-122.3598,31
sewa,PHN1,Fall20,Raccoon,22,47.6708,-122.3596,31
sewa,PHN1,Summer19,Raccoon,1,47.6708,-122.3596,31
sewa,RHF1,Fall20,Raccoon,1,47.7406,-122.01764,34
sewa,RVP1,Fall19,Raccoon,4,47.673535,-122.311193,31
sewa,RVP1,Fall20,Raccoon,23,47.673535,-122.311193,31
sewa,RVP1,Spring19,Raccoon,19,47.673535,-122.311193,32
sewa,RVP1,Summer19,Raccoon,6,47.673535,-122.311193,31
sewa,RVP1,Summer20,Raccoon,15,47.673535,-122.311193,35
sewa,RVP1,Winter20,Raccoon,7,47.673535,-122.311193,31
sewa,RWP1,Spring19,Raccoon,1,47.711603,-122.043494,29
sewa,TCC1,Spring19,Raccoon,14,47.46189,-122.17861,38
sewa,TCC1,Winter20,Raccoon,6,47.46189,-122.17861,42
sewa,TMP1,Fall19,Raccoon,64,47.56718,-122.35082,41
sewa,TMP1,Winter20,Raccoon,3,47.56718,-122.35082,32
sewa,WCP2,Spring20,Raccoon,1,47.52699,-122.33736,30
sewa,WDG1,Summer19,Raccoon,3,47.54149,-122.34569,35
sewa,DOS1,Summer20,Black bear,1,47.74577,-121.96749,31
sewa,RHF1,Summer19,Black bear,6,47.7406,-122.01764,29
sewa,RWP1,Fall19,Black bear,1,47.711603,-122.043494,31
sewa,RWP1,Summer19,Black bear,3,47.711603,-122.043494,31
sewa,BGP1,Fall19,Eastern gray squirrel,1,47.66681,-122.28342,32
sewa,BGP1,Spring19,Eastern gray squirrel,2,47.66681,-122.28342,27
sewa,BGP1,Summer19,Eastern gray squirrel,1,47.66681,-122.28342,31
sewa,BGP1,Fall20,Eastern gray squirrel,298,47.66616,-122.28327,31
sewa,BGP1,Spring20,Eastern gray squirrel,2,47.66616,-122.28327,30
sewa,BGP1,Summer20,Eastern gray squirrel,4,47.66616,-122.28327,37
sewa,BGP1,Winter20,Eastern gray squirrel,6,47.66616,-122.28327,28
sewa,BRF1,Spring19,Eastern gray squirrel,2,47.47522,-122.24035,38
sewa,BRF1,Fall20,Eastern gray squirrel,1,47.47647,-122.23516,36
sewa,DRP2,Fall19,Eastern gray squirrel,169,47.64354,-122.36046,31
sewa,DRP2,Fall20,Eastern gray squirrel,61,47.64354,-122.36046,31
sewa,DRP2,Spring20,Eastern gray squirrel,84,47.64354,-122.36046,30
sewa,DRP2,Summer19,Eastern gray squirrel,90,47.64354,-122.36046,31
sewa,DRP2,Summer20,Eastern gray squirrel,64,47.64354,-122.36046,31
sewa,DRP2,Winter20,Eastern gray squirrel,43,47.64354,-122.36046,31
sewa,DSP1,Fall19,Eastern gray squirrel,9,47.6598,-122.41942,31
sewa,DSP1,Fall20,Eastern gray squirrel,1,47.6598,-122.41942,31
sewa,DWP1,Fall19,Eastern gray squirrel,23,47.53195,-122.32024,36
sewa,DWP1,Summer19,Eastern gray squirrel,3,47.53195,-122.32024,35
sewa,FGL1,Spring19,Eastern gray squirrel,2,47.48434,-122.26262,39
sewa,FGL1,Spring20,Eastern gray squirrel,1,47.48434,-122.26262,30
sewa,FGL1,Winter20,Eastern gray squirrel,4,47.48434,-122.26262,31
sewa,FRD1,Fall19,Eastern gray squirrel,52,47.75103,-122.00792,35
sewa,FRD1,Fall20,Eastern gray squirrel,17,47.75103,-122.00792,33
sewa,FRD1,Spring19,Eastern gray squirrel,10,47.75103,-122.00792,30
sewa,FRD1,Winter20,Eastern gray squirrel,3,47.75103,-122.00792,32
sewa,HCN1,Fall19,Eastern gray squirrel,3,47.51622,-122.30736,36
sewa,HFW1,Fall19,Eastern gray squirrel,6,47.70676,-122.19162,33
sewa,HFW1,Fall20,Eastern gray squirrel,23,47.70676,-122.19162,31
sewa,HFW1,Spring19,Eastern gray squirrel,7,47.70676,-122.19162,30
sewa,HFW1,Summer19,Eastern gray squirrel,12,47.70676,-122.19162,34
sewa,HFW1,Summer20,Eastern gray squirrel,20,47.70676,-122.19162,29
sewa,IRP1,Fall19,Eastern gray squirrel,49,47.69055,-122.28101,31
sewa,IRP1,Fall20,Eastern gray squirrel,85,47.69055,-122.28101,31
sewa,IRP1,Spring19,Eastern gray squirrel,58,47.69055,-122.28101,28
sewa,IRP1,Spring20,Eastern gray squirrel,31,47.69055,-122.28101,30
sewa,IRP1,Summer19,Eastern gray squirrel,52,47.69055,-122.28101,34
sewa,IRP1,Summer20,Eastern gray squirrel,46,47.69055,-122.28101,31
sewa,IRP1,Winter20,Eastern gray squirrel,9,47.69055,-122.28101,31
sewa,JBP1,Fall20,Eastern gray squirrel,2,47.695583,-122.203475,31
sewa,JBP1,Spring19,Eastern gray squirrel,1,47.695583,-122.203475,30
sewa,JBP1,Spring20,Eastern gray squirrel,5,47.695583,-122.203475,33
sewa,JBP1,Summer19,Eastern gray squirrel,2,47.695583,-122.203475,33
sewa,JBP1,Summer20,Eastern gray squirrel,2,47.695583,-122.203475,33
sewa,JBP1,Winter20,Eastern gray squirrel,3,47.695583,-122.203475,30
sewa,LTP1,Spring19,Eastern gray squirrel,6,47.65483,-122.39368,34
sewa,LWP2,Summer19,Eastern gray squirrel,7,47.66921,-122.34483,23
sewa,LWP2,Winter20,Eastern gray squirrel,27,47.66921,-122.34483,35
sewa,LWP2,Summer20,Eastern gray squirrel,13,47.66901,-122.334405,35
sewa,MBC1,Fall19,Eastern gray squirrel,2,47.70461,-122.08888,31
sewa,MBC1,Spring19,Eastern gray squirrel,1,47.70461,-122.08888,33
sewa,MGP1,Fall19,Eastern gray squirrel,1,47.68166,-122.25092,31
sewa,MGP1,Fall20,Eastern gray squirrel,3,47.68166,-122.25092,18
sewa,MGP1,Spring19,Eastern gray squirrel,46,47.68166,-122.25092,31
sewa,MGP1,Spring20,Eastern gray squirrel,9,47.68166,-122.25092,30
sewa,MGP1,Summer19,Eastern gray squirrel,5,47.68166,-122.25092,34
sewa,MGP1,Winter20,Eastern gray squirrel,8,47.68166,-122.25092,31
sewa,MPO1,Fall19,Eastern gray squirrel,5,47.44997,-122.11071,35
sewa,MPO1,Fall20,Eastern gray squirrel,4,47.44997,-122.11071,40
sewa,MPO1,Spring19,Eastern gray squirrel,13,47.44997,-122.11071,30
sewa,MPO1,Summer19,Eastern gray squirrel,1,47.44997,-122.11071,34
sewa,MSR1,Fall19,Eastern gray squirrel,63,47.54984,-122.3086,36
sewa,MSR1,Fall20,Eastern gray squirrel,61,47.54984,-122.3086,31
sewa,MSR1,Spring19,Eastern gray squirrel,171,47.54984,-122.3086,32
sewa,MSR1,Spring20,Eastern gray squirrel,33,47.54984,-122.3086,30
sewa,MSR1,Summer19,Eastern gray squirrel,53,47.54984,-122.3086,36
sewa,MSR1,Summer20,Eastern gray squirrel,16,47.54984,-122.3086,31
sewa,MSR1,Winter20,Eastern gray squirrel,24,47.54984,-122.3086,31
sewa,MWP1,Spring19,Eastern gray squirrel,33,47.5609279,-122.3184906,32
sewa,MWP1,Fall19,Eastern gray squirrel,119,47.56073,-122.31937,31
sewa,MWP1,Fall20,Eastern gray squirrel,298,47.56073,-122.31937,31
sewa,MWP1,Summer19,Eastern gray squirrel,16,47.56073,-122.31937,21
sewa,MWP1,Summer20,Eastern gray squirrel,17,47.56073,-122.31937,28
sewa,MWP1,Winter20,Eastern gray squirrel,2,47.56073,-122.31937,36
sewa,NRP1,Fall19,Eastern gray squirrel,3,47.68709,-122.17331,31
sewa,NRP1,Fall20,Eastern gray squirrel,7,47.68709,-122.17331,31
sewa,NRP1,Spring19,Eastern gray squirrel,10,47.68709,-122.17331,30
sewa,NRP1,Spring20,Eastern gray squirrel,3,47.68709,-122.17331,30
sewa,NRP1,Summer20,Eastern gray squirrel,1,47.68709,-122.17331,31
sewa,NRP1,Winter20,Eastern gray squirrel,2,47.68709,-122.17331,31
sewa,PGP1,Spring19,Eastern gray squirrel,3,47.55922,-122.35731,29
sewa,PGP1,Summer19,Eastern gray squirrel,2,47.55922,-122.35731,32
sewa,PHN1,Fall19,Eastern gray squirrel,129,47.6723,-122.3598,31
sewa,PHN1,Spring19,Eastern gray squirrel,25,47.6723,-122.3598,24
sewa,PHN1,Summer19,Eastern gray squirrel,13,47.6723,-122.3598,31
sewa,PHN1,Summer20,Eastern gray squirrel,18,47.6723,-122.3598,31
sewa,PHN1,Winter20,Eastern gray squirrel,6,47.6723,-122.3598,31
sewa,PHN1,Fall20,Eastern gray squirrel,21,47.6708,-122.3596,31
sewa,PHN1,Spring19,Eastern gray squirrel,4,47.6708,-122.3596,24
sewa,RHF1,Spring19,Eastern gray squirrel,1,47.7406,-122.01764,29
sewa,RVP1,Fall19,Eastern gray squirrel,107,47.673535,-122.311193,31
sewa,RVP1,Fall20,Eastern gray squirrel,102,47.673535,-122.311193,31
sewa,RVP1,Spring19,Eastern gray squirrel,152,47.673535,-122.311193,32
sewa,RVP1,Summer19,Eastern gray squirrel,258,47.673535,-122.311193,31
sewa,RVP1,Summer20,Eastern gray squirrel,141,47.673535,-122.311193,35
sewa,RVP1,Winter20,Eastern gray squirrel,50,47.673535,-122.311193,31
sewa,SWD1,Fall19,Eastern gray squirrel,2,47.71029,-122.10428,32
sewa,SWD1,Spring19,Eastern gray squirrel,1,47.71029,-122.10428,28
sewa,SWD1,Summer20,Eastern gray squirrel,1,47.71029,-122.10428,34
sewa,TCC1,Fall19,Eastern gray squirrel,3,47.46189,-122.17861,36
sewa,TCC1,Spring19,Eastern gray squirrel,48,47.46189,-122.17861,38
sewa,TCC1,Summer19,Eastern gray squirrel,2,47.46189,-122.17861,34
sewa,TCC1,Winter20,Eastern gray squirrel,3,47.46189,-122.17861,42
sewa,TMF1,Fall19,Eastern gray squirrel,2,47.42278,-121.94978,35
sewa,TMF1,Spring19,Eastern gray squirrel,1,47.42278,-121.94978,30
sewa,TMF1,Summer19,Eastern gray squirrel,2,47.42278,-121.94978,34
sewa,TMP1,Fall19,Eastern gray squirrel,3,47.56718,-122.35082,41
sewa,WDG1,Fall19,Eastern gray squirrel,7,47.54149,-122.34569,36
sewa,WDG1,Fall20,Eastern gray squirrel,4,47.54149,-122.34569,31
sewa,WDG1,Summer19,Eastern gray squirrel,13,47.54149,-122.34569,35
sewa,WDG1,Summer20,Eastern gray squirrel,1,47.54149,-122.34569,31
sewa,BGP1,Fall20,Eastern cottontail rabbit,14,47.66616,-122.28327,31
sewa,BRF1,Spring19,Eastern cottontail rabbit,2,47.47522,-122.24035,38
sewa,BRF1,Fall20,Eastern cottontail rabbit,1,47.47647,-122.23516,36
sewa,DRP2,Fall19,Eastern cottontail rabbit,178,47.64354,-122.36046,31
sewa,DRP2,Fall20,Eastern cottontail rabbit,29,47.64354,-122.36046,31
sewa,DRP2,Spring20,Eastern cottontail rabbit,40,47.64354,-122.36046,30
sewa,DRP2,Summer19,Eastern cottontail rabbit,12,47.64354,-122.36046,31
sewa,DRP2,Summer20,Eastern cottontail rabbit,3,47.64354,-122.36046,31
sewa,DRP2,Winter20,Eastern cottontail rabbit,62,47.64354,-122.36046,31
sewa,DSP1,Fall19,Eastern cottontail rabbit,5,47.6598,-122.41942,31
sewa,DSP1,Fall20,Eastern cottontail rabbit,9,47.6598,-122.41942,31
sewa,DSP1,Spring19,Eastern cottontail rabbit,3,47.6598,-122.41942,27
sewa,DSP1,Spring20,Eastern cottontail rabbit,5,47.6598,-122.41942,30
sewa,DSP1,Summer19,Eastern cottontail rabbit,16,47.6598,-122.41942,31
sewa,DSP1,Summer20,Eastern cottontail rabbit,12,47.6598,-122.41942,31
sewa,FGL1,Spring20,Eastern cottontail rabbit,5,47.48434,-122.26262,30
sewa,FGL1,Winter20,Eastern cottontail rabbit,4,47.48434,-122.26262,31
sewa,FRD1,Fall19,Eastern cottontail rabbit,19,47.75103,-122.00792,35
sewa,FRD1,Fall20,Eastern cottontail rabbit,5,47.75103,-122.00792,33
sewa,FRD1,Spring19,Eastern cottontail rabbit,11,47.75103,-122.00792,30
sewa,FRD1,Summer19,Eastern cottontail rabbit,9,47.75103,-122.00792,29
sewa,HCN1,Fall19,Eastern cottontail rabbit,2,47.51622,-122.30736,36
sewa,HCN1,Winter20,Eastern cottontail rabbit,8,47.51622,-122.30736,35
sewa,HFW1,Fall19,Eastern cottontail rabbit,5,47.70676,-122.19162,33
sewa,HFW1,Fall20,Eastern cottontail rabbit,1,47.70676,-122.19162,31
sewa,HFW1,Spring19,Eastern cottontail rabbit,1,47.70676,-122.19162,30
sewa,HFW1,Summer19,Eastern cottontail rabbit,2,47.70676,-122.19162,34
sewa,HFW1,Summer20,Eastern cottontail rabbit,1,47.70676,-122.19162,29
sewa,IRP1,Fall19,Eastern cottontail rabbit,14,47.69055,-122.28101,31
sewa,IRP1,Fall20,Eastern cottontail rabbit,4,47.69055,-122.28101,31
sewa,IRP1,Summer20,Eastern cottontail rabbit,5,47.69055,-122.28101,31
sewa,IRP1,Winter20,Eastern cottontail rabbit,14,47.69055,-122.28101,31
sewa,LWP2,Winter20,Eastern cottontail rabbit,20,47.66921,-122.34483,35
sewa,MBC1,Summer20,Eastern cottontail rabbit,3,47.70431,-122.08896,30
sewa,MGP1,Spring19,Eastern cottontail rabbit,7,47.68166,-122.25092,31
sewa,MGP1,Spring20,Eastern cottontail rabbit,2,47.68166,-122.25092,30
sewa,MSR1,Summer20,Eastern cottontail rabbit,1,47.54984,-122.3086,31
sewa,MWP1,Fall19,Eastern cottontail rabbit,1,47.56073,-122.31937,31
sewa,MWP1,Fall20,Eastern cottontail rabbit,11,47.56073,-122.31937,31
sewa,MWP1,Summer19,Eastern cottontail rabbit,1,47.56073,-122.31937,21
sewa,MWP1,Summer20,Eastern cottontail rabbit,13,47.56073,-122.31937,28
sewa,NRP1,Fall20,Eastern cottontail rabbit,4,47.68709,-122.17331,31
sewa,NRP1,Spring19,Eastern cottontail rabbit,56,47.68709,-122.17331,30
sewa,NRP1,Winter20,Eastern cottontail rabbit,1,47.68709,-122.17331,31
sewa,PHN1,Fall19,Eastern cottontail rabbit,4,47.6723,-122.3598,31
sewa,PHN1,Summer20,Eastern cottontail rabbit,1,47.6723,-122.3598,31
sewa,PHN1,Fall20,Eastern cottontail rabbit,6,47.6708,-122.3596,31
sewa,PHN1,Spring19,Eastern cottontail rabbit,15,47.6708,-122.3596,24
sewa,PHN1,Summer19,Eastern cottontail rabbit,3,47.6708,-122.3596,31
sewa,RVP1,Fall19,Eastern cottontail rabbit,3,47.673535,-122.311193,31
sewa,RVP1,Fall20,Eastern cottontail rabbit,1,47.673535,-122.311193,31
sewa,RVP1,Summer20,Eastern cottontail rabbit,15,47.673535,-122.311193,35
sewa,SVP1,Fall19,Eastern cottontail rabbit,11,47.70675,-122.15123,31
sewa,SVP1,Fall20,Eastern cottontail rabbit,4,47.70675,-122.15123,31
sewa,SWD1,Summer20,Eastern cottontail rabbit,1,47.71029,-122.10428,34
sewa,SWD1,Winter20,Eastern cottontail rabbit,1,47.71029,-122.10428,33
sewa,TMP1,Fall20,Eastern cottontail rabbit,9,47.56718,-122.35082,35
sewa,TMP1,Spring19,Eastern cottontail rabbit,20,47.56718,-122.35082,36
sewa,TMP1,Summer20,Eastern cottontail rabbit,1,47.56718,-122.35082,40
